time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696417922055,BGGN 271,076,270452,Pride; David Tevis,9998,0,9999,1
1696417922055,BGGN 271,077,270469,Rennison; Diana,9999,0,9999,0
1696417922055,BGGN 271,078,270471,Rissman; Robert Andrew,9998,0,9999,1
1696417922055,BGGN 271,079,270476,Rivera; Fabian Chavez,9999,0,9999,0
1696417922055,BGGN 271,080,270479,Rivera-Nieves; Jesus,9998,0,9999,1
1696417922055,BGGN 271,081,270487,Saier; Milton H.,9996,0,9999,3
1696417922055,BGGN 271,082,270488,Sander; Maike,9998,0,9999,1
1696417922055,BGGN 271,083,270522,Schenk; Simon,9998,0,9999,1
1696417922055,BGGN 271,084,270538,Schlaepfer; David,9999,0,9999,0
1696417922055,BGGN 271,085,270539,Schroeder; Julian I,9997,0,9999,2
1696417922055,BGGN 271,086,270544,Shao; Jianhua,9998,0,9999,1
1696417922055,BGGN 271,087,270545,Shurin; Jonathan,9998,0,9999,1
1696417922055,BGGN 271,088,270552,Simonson; Tatum Sasha Summ,9998,0,9999,1
1696417922055,BGGN 271,089,270553,Smith; David M.,9998,0,9999,1
1696417922055,BGGN 271,090,270572,Spitzer; Nicholas,9999,0,9999,0
1696417922055,BGGN 271,091,270573,Sun; Bryan Kee-Hong,9998,0,9999,1
1696417922055,BGGN 271,092,270574,Tamayo; Pablo,9998,0,9999,1
1696417922055,BGGN 271,093,270575,Thackray; Varykina G.,9997,0,9999,2
1696417922055,BGGN 271,094,270576,Traver; David,9998,0,9999,1
1696417922055,BGGN 271,095,270577,Wahlin; Karl Jonas,9995,0,9999,4
1696417922055,BGGN 271,096,270578,Witztum; Joseph Lee,9999,0,9999,0
1696417922055,BGGN 271,097,270579,Wu; Chengbiao,9999,0,9999,0
1696417922055,BGGN 271,098,270580,Yeo; Eugene Wei-Ming,9996,0,9999,3
1696417922055,BGGN 271,099,270581,Zanetti; Maurizio,9998,0,9999,1
1696417922055,BGGN 271,100,270582,Zarrinpar; Amir,9997,0,9999,2
1696417922055,BGGN 271,101,270583,Zhang; Dong-Er,9998,0,9999,1
1696417922055,BGGN 271,102,270584,Zheng; Binhai,9998,0,9999,1
1696417922055,BGGN 271,103,270585,Wilhelm; James E.,9999,0,9999,0
1696417922055,BGGN 271,104,288657,Allen; Nicola J,9999,0,9999,0
1696417922055,BGGN 271,105,288658,Banegas; Matthew Patrick,9998,0,9999,1
1696417922055,BGGN 271,106,288659,Breen; Ellen C.,9997,0,9999,2
1696417922055,BGGN 271,107,288660,Briggs; Steven,9997,0,9999,2
1696417922055,BGGN 271,108,288661,Cohen; Shiran,9998,0,9999,1
1696417922055,BGGN 271,109,288662,Coufal; Nicole Gabriele,9998,0,9999,1
1696417922055,BGGN 271,110,288663,De Guglielmo; Giordano,9997,0,9999,2
1696417922055,BGGN 271,111,288664,Feldstein; Ariel E,9998,0,9999,1
1696417922055,BGGN 271,112,288665,Gilbert; Jack Anthony,9999,0,9999,0
1696417922055,BGGN 271,113,288666,Gleeson; Joseph Gerard,9998,0,9999,1
1696417922055,BGGN 271,114,288667,Golden; Susan S.,9998,0,9999,1
1696417922055,BGGN 271,115,288668,Gustafsson; Asa Birgitta,9997,0,9999,2
1696417922055,BGGN 271,116,288669,Hamdoun; Amr,9998,0,9999,1
1696417922055,BGGN 271,117,288670,Jiang; Qingfei,9998,0,9999,1
1696417922055,BGGN 271,118,288671,Kaech; Susan Michelle,9998,0,9999,1
1696417922055,BGGN 271,119,288672,Leutgeb; Stefan,9998,0,9999,1
1696417922055,BGGN 271,120,288675,Lu; Pengzhe,9998,0,9999,1
1696417922055,BGGN 271,121,288700,Lykke-Andersen; Jens,9998,0,9999,1
1696417922055,BGGN 271,122,288702,Mukamel; Eran A,9998,0,9999,1
1696417922055,BGGN 271,123,288708,Muroyama; Andrew David,9998,0,9999,1
1696417922055,BGGN 271,124,288709,O'Donoghue; Anthony John,9998,0,9999,1
1696417922055,BGGN 271,125,288710,Pruneda-Paz; Jose L.,9997,0,9999,2
1696417922055,BGGN 271,126,288711,Rana; Tariq,9997,0,9999,2
1696417922055,BGGN 271,127,288712,Risbrough; Victoria Blythe,9998,0,9999,1
1696417922055,BGGN 271,128,288715,Schoeneberg; Johannes,9998,0,9999,1
1696417922055,BGGN 271,129,288755,Sigurdson; Christina,9997,0,9999,2
1696417922055,BGGN 271,130,288758,Steinmetz; Nicole F,9998,0,9999,1
1696417922055,BGGN 271,131,288759,Telese; Francesca,9998,0,9999,1
1696417922055,BGGN 271,132,288761,Troemel; Emily Ruth,9997,0,9999,2
1696417922055,BGGN 271,133,288762,Wilkinson; Miles Frome,9998,0,9999,1
1696417922055,BGGN 271,134,288763,Ying; Wei,9998,0,9999,1
1696417922055,BGGN 271,135,288764,Zengler; Karsten B,9998,0,9999,1
1696417922055,BGGN 271,136,288766,Zhao; Yunde,9999,0,9999,0
1696417922055,BGGN 271,137,288767,Zuniga; Elina I,9998,0,9999,1
1696417922055,BGGN 271,138,301469,Castle; Michael James,9998,0,9999,1
1696417922055,BGGN 271,139,301483,Church; Kellie Breen,9998,0,9999,1
1696417922055,BGGN 271,140,301484,Esko; Jeffrey D.,9998,0,9999,1
1696417922055,BGGN 271,141,301498,Furnari; Frank,9998,0,9999,1
1696417922055,BGGN 271,142,301499,Lee; Yun Sok,9998,0,9999,1
1696417922055,BGGN 271,143,301504,Lowy; Andrew,9999,0,9999,0
1696417922055,BGGN 271,144,301513,Makino; Aya,9998,0,9999,1
1696417922055,BGGN 271,145,301517,McHugh; Colleen A,9998,0,9999,1
1696417922055,BGGN 271,146,301518,Morris; Gerald P,9998,0,9999,1
1696417922055,BGGN 271,147,301519,Nieh; James Charles,9998,0,9999,1
1696417922055,BGGN 271,148,301522,Perry; Michael William,9998,0,9999,1
1696417922055,BGGN 271,149,301523,Sheikh; Farah,9998,0,9999,1
1696417922055,BGGN 271,150,301533,Su; Chih-Ying,9998,0,9999,1
1696417922055,BGGN 271,151,301534,Suel; Gurol Mehmet,9998,0,9999,1
1696417922055,BGGN 271,152,301535,Tye; Kay M,9998,0,9999,1
1696417922055,BGGN 271,153,301536,Welsbie; Derek,9998,0,9999,1
1696417922055,BGGN 271,154,301538,Yaksh; Tony L.,9998,0,9999,1
1696417922055,BGGN 271,155,301539,Yang; Jing,9998,0,9999,1
1696417922055,BGGN 271,156,301540,Zheng; Ye,9997,0,9999,2
1696417922055,BGGN 271,157,355396,Greenspan; Ralph J.,9998,0,9999,1
1696417922055,BGGN 271,158,363306,Parast; Mana,9998,0,9999,1
1696417922482,BGGN 272,A00,252304,Lo; Stanley M.,35,0,40,5
1696417922909,BGGN 283,A00,279721,Karlseder; Jan & Saghatelian; Alan,0,3,5,5
1696417922909,BGGN 283,B00,252353,Golden; James W,0,0,5,5
1696417922909,BGGN 283,D00,252366,Golden; Susan S.,0,0,5,5
1696417922909,BGGN 283,E00,252368,Allen; Eric,0,0,5,5
1696417922909,BGGN 283,F00,252464,Mayfield; Stephen P.,1,0,5,4
1696417923333,BGGN 284,A00,252465,Pekkurnaz Banghart; Gulcin,0,2,5,5
1696417923758,BGGN 285,A00,252467,Wertheim; Joel Okrent,0,0,5,5
1696417923758,BGGN 285,B00,252785,Muroyama; Andrew David,0,1,5,5
1696417924183,BGGN 293,A00,252807,Park; Ji Young,0,3,30,30
1696417924608,BGJC 204,A00,252818,Lu; Li-Fan & Chang; John Tzu-yu,9971,0,9999,28
1696417925031,BGJC 215,A00,252833,Owens; Melinda Tsao-Ying & Tour; Ella,3,0,10,7
1696417925583,BGRD 200,001,271830,Achim; Cristian L,9998,0,9999,1
1696417925583,BGRD 200,002,271845,Ackerman; Susan,9995,0,9999,4
1696417925583,BGRD 200,003,271846,Akbari; Omar Sultan,9996,0,9999,3
1696417925583,BGRD 200,004,271847,Allen; Eric,9997,0,9999,2
1696417925583,BGRD 200,005,271848,Allen; Nicola J,9994,0,9999,5
1696417925583,BGRD 200,006,271857,Alperin; Mariann,9999,0,9999,0
1696417925583,BGRD 200,007,271858,Aoi; Mikio C,9999,0,9999,0
1696417925583,BGRD 200,008,271859,Augustine; Vineet,9998,0,9999,1
1696417925583,BGRD 200,009,271866,Ayres; Janelle Samantha,9997,0,9999,2
1696417925583,BGRD 200,010,271867,Ayyagari; Radha,9998,0,9999,1
1696417925583,BGRD 200,011,271868,Banghart; Matthew Ryan,9998,0,9999,1
1696417925583,BGRD 200,012,271876,Benna; Marcus K,9998,0,9999,1
1696417925583,BGRD 200,013,271877,Bennett; Eric J,9998,0,9999,1
1696417925583,BGRD 200,014,271885,Bloodgood; Brenda Laurie,9998,0,9999,1
1696417925583,BGRD 200,015,271886,Briggs; Steven,9996,0,9999,3
1696417925583,BGRD 200,016,271888,Bui; Jack D,9998,0,9999,1
1696417925583,BGRD 200,017,271892,Busch; Wolfgang,9998,0,9999,1
1696417925583,BGRD 200,018,271896,Callaway; Edward M,9998,0,9999,1
1696417925583,BGRD 200,019,271897,Campana; Wendy M.,9999,0,9999,0
1696417925583,BGRD 200,020,271909,Carter; Hannah Kathryn,9999,0,9999,0
1696417925583,BGRD 200,021,271913,Chang; John Tzu-yu,9998,0,9999,1
1696417925583,BGRD 200,022,271914,Chen; Ju,9998,0,9999,1
1696417925583,BGRD 200,023,271922,Chen; Xu,9996,0,9999,3
1696417925583,BGRD 200,024,271924,Cherqui; Stephanie,9995,0,9999,4
1696417925583,BGRD 200,025,271926,Cho; Yoshitake,9998,0,9999,1
1696417925583,BGRD 200,026,271927,Chu; Hiutung,9999,0,9999,0
1696417925583,BGRD 200,027,271956,Cleland; Elsa Eleanor,9997,0,9999,2
1696417925583,BGRD 200,028,271957,Cook-Andersen; Heidi Leigh,9997,0,9999,2
1696417925583,BGRD 200,029,271958,Cooke; James Edward,9998,0,9999,1
1696417925583,BGRD 200,030,271959,Cooper; Kimberly Lynn,9997,0,9999,2
1696417925583,BGRD 200,031,271960,Crews; Leslie Anne,9999,0,9999,0
1696417925583,BGRD 200,032,272015,Crotty Alexander; Laura E,9996,0,9999,3
1696417925583,BGRD 200,033,272016,Daneman; Richard,9999,0,9999,0
1696417925583,BGRD 200,034,272165,Daugherty; Matthew Dorton,9994,0,9999,5
1696417925583,BGRD 200,035,272166,De Silva; Shermin,9998,0,9999,1
1696417925583,BGRD 200,036,272439,Desai; Arshad,9996,0,9999,3
1696417925583,BGRD 200,037,272472,Dhar; Debanjan,9999,0,9999,0
1696417925583,BGRD 200,038,272487,Dickinson; Alexandra Jazz,9994,0,9999,5
1696417925583,BGRD 200,039,272500,Doherty; Taylor Alan,9997,0,9999,2
1696417925583,BGRD 200,040,272501,Dowdy; Steven F.,9999,0,9999,0
1696417925583,BGRD 200,041,272512,Dulawa; Stephanie Carole,9997,0,9999,2
1696417925583,BGRD 200,042,272518,Dutton; Rachel Janelle,9999,0,9999,0
1696417925583,BGRD 200,043,272550,Ecker; Joseph R,9995,0,9999,4
1696417925583,BGRD 200,044,272551,Eckmann; Lars,9999,0,9999,0
1696417925583,BGRD 200,045,272628,Engle; Dannielle D,9997,0,9999,2
1696417925583,BGRD 200,046,272629,Ernst; Andreas,9995,0,9999,4
1696417925583,BGRD 200,047,272630,Evans; Ronald M,9998,0,9999,1
1696417925583,BGRD 200,048,272703,Fang; Xi,9998,0,9999,1
1696417925583,BGRD 200,049,272704,Farley; Emma Kristen,9996,0,9999,3
1696417925583,BGRD 200,050,272705,Feng; Gen-Sheng,9999,0,9999,0
1696417925583,BGRD 200,051,272706,Fisch; Kathleen Marie,9995,0,9999,4
1696417925583,BGRD 200,052,272707,Friedman; Rick Adam,9999,0,9999,0
1696417925583,BGRD 200,053,272708,Gage; Fred H,9996,0,9999,3
1696417925583,BGRD 200,054,272709,Gallo; Richard L.,9997,0,9999,2
1696417925583,BGRD 200,055,272710,Ghosh; Pradipta,9996,0,9999,3
1696417925583,BGRD 200,056,272711,Glasgow; Stacey Marie,9997,0,9999,2
1696417925583,BGRD 200,057,272712,Glass; Christopher,9998,0,9999,1
1696417925583,BGRD 200,058,272713,Goldrath; Ananda,9996,0,9999,3
1696417925583,BGRD 200,059,272714,Goren; Alon M,9995,0,9999,4
1696417925583,BGRD 200,060,272718,Gremel; Christina M,9998,0,9999,1
1696417925583,BGRD 200,061,272739,Gutkind; Jorge Silvio,9998,0,9999,1
1696417925583,BGRD 200,062,272771,Halpain; Shelley,9998,0,9999,1
1696417925583,BGRD 200,063,272980,Hampton; Randolph Y.,9998,0,9999,1
1696417925583,BGRD 200,064,272981,Hao; Nan,9994,0,9999,5
1696417925583,BGRD 200,065,272993,Hargreaves; Diana Clare,9993,0,9999,6
1696417925583,BGRD 200,066,272994,Hasty; Jeff M,9998,0,9999,1
1696417925583,BGRD 200,067,272997,Hiniker; Anne Elizabeth,9997,0,9999,2
1696417925583,BGRD 200,068,272999,Hogan; Michael C.,9999,0,9999,0
1696417925583,BGRD 200,069,273010,Hollern; Daniel Patrick,9997,0,9999,2
1696417925583,BGRD 200,070,273012,Holway; David A.,9993,0,9999,6
1696417925583,BGRD 200,071,273017,Huffaker; Alisa,9996,0,9999,3
1696417925583,BGRD 200,072,273018,Hui; Enfu,9997,0,9999,2
1696417925583,BGRD 200,073,273062,Hwa; Terence T.,9996,0,9999,3
1696417925583,BGRD 200,074,273132,Jackrel; Sara,9994,0,9999,5
1696417925583,BGRD 200,075,273172,Jamieson; Catriona,9999,0,9999,0
1696417925583,BGRD 200,076,273173,Jin; Yishi,9992,0,9999,7
1696417925583,BGRD 200,077,273174,Joiner; William J.,9998,0,9999,1
1696417925583,BGRD 200,078,273175,Jun; Suckjoon,9998,0,9999,1
1696417925583,BGRD 200,079,273178,Kaech; Susan Michelle,9993,0,9999,6
1696417925583,BGRD 200,080,273188,Karin; Michael,9994,0,9999,5
1696417925583,BGRD 200,081,273192,Kauffman; Alexander,9996,0,9999,3
1696417925583,BGRD 200,082,273193,Knight; Robin,9998,0,9999,1
1696417925583,BGRD 200,083,273198,Koffler; Yacov,9998,0,9999,1
1696417925583,BGRD 200,084,273230,Kohn; Joshua R,9999,0,9999,0
1696417925583,BGRD 200,085,273231,Komiyama; Takaki,9993,0,9999,6
1696417925583,BGRD 200,086,273241,Kosuri; Pallav,9997,0,9999,2
1696417925583,BGRD 200,087,273242,Kronenberg; Mitchell E.,9999,0,9999,0
1696417925583,BGRD 200,088,273250,Kryazhimskiy; Sergey A,9996,0,9999,3
1696417925583,BGRD 200,089,273262,Kurle; Carolyn M.,9997,0,9999,2
1696417925583,BGRD 200,090,273269,Lawson; Mark Andrew,9998,0,9999,1
1696417925583,BGRD 200,091,273290,Lee; Kuo Fen,9998,0,9999,1
1696417925583,BGRD 200,092,273291,Leutgeb; Jill K.,9997,0,9999,2
1696417925583,BGRD 200,093,273294,Lim; Byungkook,9996,0,9999,3
1696417925583,BGRD 200,094,273299,Lo; Stanley M.,9998,0,9999,1
1696417925583,BGRD 200,095,273301,Looger; Loren Lee,9998,0,9999,1
1696417925583,BGRD 200,096,273304,Lovett-Barron; Matthew Rod,9996,0,9999,3
1696417925583,BGRD 200,097,273309,Lu; Li-Fan,9996,0,9999,3
1696417925583,BGRD 200,098,273319,Lundblad; Vicki,9997,0,9999,2
1696417925583,BGRD 200,099,273320,Lykke-Andersen; Jens,9995,0,9999,4
1696417925583,BGRD 200,100,273323,Lyumkis; Dmitry Evgenievich,9996,0,9999,3
1696417925583,BGRD 200,101,273328,Madigan; Cressida Ariana,9996,0,9999,3
1696417925583,BGRD 200,102,273330,Majithia; Amit Rajendra,9999,0,9999,0
1696417925583,BGRD 200,103,273333,Mandyam; Chitra,9999,0,9999,0
1696417925583,BGRD 200,104,273338,Mayfield; Stephen P.,9998,0,9999,1
1696417925583,BGRD 200,105,273348,McDonnell; Lisa Marie,9998,0,9999,1
1696417925583,BGRD 200,106,273349,Meaders; Clara Leigh,9999,0,9999,0
1696417925583,BGRD 200,107,273352,Meharena; Hiruy Sibhatu,9998,0,9999,1
1696417925583,BGRD 200,108,273357,Mellon; Pamela L,9999,0,9999,0
1696417925583,BGRD 200,109,273359,Mesirov; Jill P.,9998,0,9999,1
1696417925583,BGRD 200,110,273362,Meyer; Justin Raymond,9996,0,9999,3
1696417925583,BGRD 200,111,273367,Mishra; Jyoti,9999,0,9999,0
1696417925583,BGRD 200,112,273369,Muotri; Alysson,9995,0,9999,4
1696417925583,BGRD 200,113,273370,Murre; Cornelis,9998,0,9999,1
1696417925583,BGRD 200,114,273372,Neal; Sonya E,9994,0,9999,5
1696417925583,BGRD 200,115,273373,Nieh; James Charles,9996,0,9999,3
1696417925583,BGRD 200,116,273374,Nimmerjahn; Axel,9998,0,9999,1
1696417925583,BGRD 200,117,273377,Nizet; Victor F.,9998,0,9999,1
1696417925583,BGRD 200,118,273378,Oegema; Karen,9998,0,9999,1
1696417925583,BGRD 200,119,273382,O'Shea; Clodagh,9998,0,9999,1
1696417925583,BGRD 200,120,273383,Panda; Satchidananda,9999,0,9999,0
1696417925583,BGRD 200,121,273386,Pantham; Priyadarshini,9997,0,9999,2
1696417925583,BGRD 200,122,273387,Pasquinelli; Amy,9995,0,9999,4
1696417925583,BGRD 200,123,273389,Pekkurnaz Banghart; Gulcin,9998,0,9999,1
1696417925583,BGRD 200,124,273390,Perry; Michael William,9995,0,9999,4
1696417925583,BGRD 200,125,273391,Petrie; Katherine Lynn,9997,0,9999,2
1696417925583,BGRD 200,126,273393,Pfaff; Samuel,9997,0,9999,2
1696417925583,BGRD 200,127,273394,Pogliano; Joseph,9995,0,9999,4
1696417925583,BGRD 200,128,273434,Pogliano; Kit J.,9997,0,9999,2
1696417925583,BGRD 200,129,273437,Pride; David Tevis,9998,0,9999,1
1696417925583,BGRD 200,130,273438,Pruneda-Paz; Jose L.,9993,0,9999,6
1696417925583,BGRD 200,131,273443,Reck-Peterson; Samara L,9998,0,9999,1
1696417925583,BGRD 200,132,273444,Reese; Aspen Taylor,9999,0,9999,0
1696417925583,BGRD 200,133,273451,Rennison; Diana,9997,0,9999,2
1696417925583,BGRD 200,134,273454,Rifkin; Scott,9997,0,9999,2
1696417925583,BGRD 200,135,273463,Rissman; Robert Andrew,9998,0,9999,1
1696417925583,BGRD 200,136,273464,Rivera; Fabian Chavez,9997,0,9999,2
1696417925583,BGRD 200,137,273466,Rivera-Nieves; Jesus,9998,0,9999,1
1696417925583,BGRD 200,138,273467,Root; Cory Matthew,9997,0,9999,2
1696417925583,BGRD 200,139,273471,Rosenfeld; Michael G,9997,0,9999,2
1696417925583,BGRD 200,140,273472,Russell; Alistair B,9998,0,9999,1
1696417925583,BGRD 200,141,273473,Saier; Milton H.,9993,0,9999,6
1696417925583,BGRD 200,142,273474,Sander; Maike,9997,0,9999,2
1696417925583,BGRD 200,143,273475,Saphire; Erica Ollmann,9998,0,9999,1
1696417925583,BGRD 200,144,273476,Schenk; Simon,9999,0,9999,0
1696417925583,BGRD 200,145,273477,Schlaepfer; David,9999,0,9999,0
1696417925583,BGRD 200,146,273478,Schroeder; Julian I,9996,0,9999,3
1696417925583,BGRD 200,147,273479,Sejnowski; Terrence J,9999,0,9999,0
1696417925583,BGRD 200,148,273480,Shao; Jianhua,9998,0,9999,1
1696417925583,BGRD 200,149,273481,Shaw; Reuben,9998,0,9999,1
1696417925583,BGRD 200,150,273482,Shurin; Jonathan,9994,0,9999,5
1696417925583,BGRD 200,151,273483,Simonson; Tatum Sasha Summ,9996,0,9999,3
1696417925583,BGRD 200,152,273484,Smith; David M.,9997,0,9999,2
1696417925583,BGRD 200,153,273485,Soncin; Francesca,9998,0,9999,1
1696417925583,BGRD 200,154,273486,Spitzer; Nicholas,9999,0,9999,0
1696417925583,BGRD 200,155,273487,Suel; Gurol Mehmet,9997,0,9999,2
1696417925583,BGRD 200,156,273499,Sun; Bryan Kee-Hong,9998,0,9999,1
1696417925583,BGRD 200,157,273501,Sun; Xin,9995,0,9999,4
1696417925583,BGRD 200,158,273503,Tamayo; Pablo,9998,0,9999,1
1696417925583,BGRD 200,159,273506,Thackray; Varykina G.,9997,0,9999,2
1696417925583,BGRD 200,160,273510,Traver; David,9998,0,9999,1
1696417925583,BGRD 200,161,273513,Vijayanand; Pandurangan,9998,0,9999,1
1696417925583,BGRD 200,162,273514,Villa Rodriguez; Elizabeth,9998,0,9999,1
1696417925583,BGRD 200,163,273515,Wahlin; Karl Jonas,9995,0,9999,4
1696417925583,BGRD 200,164,273516,Wildonger; Jill Cathleen,9998,0,9999,1
1696417925583,BGRD 200,165,273517,Wilhelm; James E.,9999,0,9999,0
1696417925583,BGRD 200,166,273520,Winzeler; Elizabeth A,9997,0,9999,2
1696417925583,BGRD 200,167,273521,Witztum; Joseph Lee,9999,0,9999,0
1696417925583,BGRD 200,168,273524,Wu; Chengbiao,9999,0,9999,0
1696417925583,BGRD 200,169,273525,Yelon; Deborah,9995,0,9999,4
1696417925583,BGRD 200,170,273526,Yeo; Eugene Wei-Ming,9993,0,9999,6
1696417925583,BGRD 200,171,273527,Zanetti; Maurizio,9998,0,9999,1
1696417925583,BGRD 200,172,273528,Zarrinpar; Amir,9998,0,9999,1
1696417925583,BGRD 200,173,273530,Zengler; Karsten B,9997,0,9999,2
1696417925583,BGRD 200,174,273531,Zhang; Dong-Er,9998,0,9999,1
1696417925583,BGRD 200,175,273532,Zhao; Yunde,9998,0,9999,1
1696417925583,BGRD 200,176,273533,Zheng; Binhai,9996,0,9999,3
1696417925583,BGRD 200,177,273534,Zheng; Ye,9994,0,9999,5
1696417925583,BGRD 200,178,273535,Zuniga; Elina I,9993,0,9999,6
1696417925583,BGRD 200,179,286503,Troemel; Emily Ruth,9996,0,9999,3
1696417925583,BGRD 200,180,286568,Shah; Sameer B,9998,0,9999,1
1696417925583,BGRD 200,181,288768,Banegas; Matthew Patrick,9998,0,9999,1
1696417925583,BGRD 200,182,288769,Breen; Ellen C.,9996,0,9999,3
1696417925583,BGRD 200,183,288879,Cohen; Shiran,9997,0,9999,2
1696417925583,BGRD 200,184,288880,Coufal; Nicole Gabriele,9998,0,9999,1
1696417925583,BGRD 200,185,288881,De Guglielmo; Giordano,9997,0,9999,2
1696417925583,BGRD 200,186,288882,Feldstein; Ariel E,9997,0,9999,2
1696417925583,BGRD 200,187,288898,Gilbert; Jack Anthony,9999,0,9999,0
1696417925583,BGRD 200,188,288899,Gleeson; Joseph Gerard,9997,0,9999,2
1696417925583,BGRD 200,189,288900,Golden; Susan S.,9999,0,9999,0
1696417925583,BGRD 200,190,288901,Gustafsson; Asa Birgitta,9997,0,9999,2
1696417925583,BGRD 200,191,288929,Hamdoun; Amr,9998,0,9999,1
1696417925583,BGRD 200,192,288964,Jiang; Qingfei,9995,0,9999,4
1696417925583,BGRD 200,193,289010,Leutgeb; Stefan,9996,0,9999,3
1696417925583,BGRD 200,194,289014,Lu; Pengzhe,9997,0,9999,2
1696417925583,BGRD 200,195,289022,Mukamel; Eran A,9998,0,9999,1
1696417925583,BGRD 200,196,289035,Muroyama; Andrew David,9997,0,9999,2
1696417925583,BGRD 200,197,289038,O'Donoghue; Anthony John,9998,0,9999,1
1696417925583,BGRD 200,198,289042,Rana; Tariq,9997,0,9999,2
1696417925583,BGRD 200,199,289052,Risbrough; Victoria Blythe,9998,0,9999,1
1696417925583,BGRD 200,200,289057,Schoeneberg; Johannes,9998,0,9999,1
1696417925583,BGRD 200,201,289060,Sigurdson; Christina,9996,0,9999,3
1696417925583,BGRD 200,202,289063,Steinmetz; Nicole F,9997,0,9999,2
1696417925583,BGRD 200,203,289064,Telese; Francesca,9998,0,9999,1
1696417925583,BGRD 200,204,289066,Wilkinson; Miles Frome,9998,0,9999,1
1696417925583,BGRD 200,205,289067,Ying; Wei,9997,0,9999,2
1696417925583,BGRD 200,206,294265,Kadonaga; James T,9998,0,9999,1
1696417925583,BGRD 200,207,294284,Signer; Robert,9998,0,9999,1
1696417925583,BGRD 200,208,294433,George; Monique Leana,9998,0,9999,1
1696417925583,BGRD 200,209,294442,Wang; Jean Yin Jen,9998,0,9999,1
1696417925583,BGRD 200,210,299910,Chaim; Isaac,9998,0,9999,1
1696417925583,BGRD 200,211,299911,Towers; Christina Garlingt,9997,0,9999,2
1696417925583,BGRD 200,212,299912,Metallo; Christian Michael,9999,0,9999,0
1696417925583,BGRD 200,213,300259,Ramanan; Deepshika,9998,0,9999,1
1696417925583,BGRD 200,214,300260,Amaro; Rommie E,9998,0,9999,1
1696417925583,BGRD 200,215,301541,Castle; Michael James,9995,0,9999,4
1696417925583,BGRD 200,216,301542,Church; Kellie Breen,9999,0,9999,0
1696417925583,BGRD 200,217,301543,Esko; Jeffrey D.,9998,0,9999,1
1696417925583,BGRD 200,218,301544,Furnari; Frank,9999,0,9999,0
1696417925583,BGRD 200,219,301545,Lee; Yun Sok,9998,0,9999,1
1696417925583,BGRD 200,220,301546,Lowy; Andrew,9999,0,9999,0
1696417925583,BGRD 200,221,301547,Makino; Aya,9999,0,9999,0
1696417925583,BGRD 200,222,301554,McHugh; Colleen A,9998,0,9999,1
1696417925583,BGRD 200,223,301555,Morris; Gerald P,9998,0,9999,1
1696417925583,BGRD 200,224,301556,Sheikh; Farah,9998,0,9999,1
1696417925583,BGRD 200,225,301557,Su; Chih-Ying,9997,0,9999,2
1696417925583,BGRD 200,226,301558,Tye; Kay M,9996,0,9999,3
1696417925583,BGRD 200,227,301559,Welsbie; Derek,9998,0,9999,1
1696417925583,BGRD 200,228,301560,Yaksh; Tony L.,9998,0,9999,1
1696417925583,BGRD 200,229,301561,Yang; Jing,9999,0,9999,0
1696417925583,BGRD 200,230,355394,Manor; Uri,9996,0,9999,3
1696417925583,BGRD 200,231,355397,Greenspan; Ralph J.,9998,0,9999,1
1696417925583,BGRD 200,232,359237,Abdel-Azim; Eiman,9999,0,9999,0
1696417925583,BGRD 200,233,359238,Ackerman; Farrell,9999,0,9999,0
1696417925583,BGRD 200,234,359239,Aigner; Stefan,9998,0,9999,1
1696417925583,BGRD 200,235,359240,Anagnostaras; Stephan,9999,0,9999,0
1696417925583,BGRD 200,236,359342,Andersson; Andreas Jerry,9999,0,9999,0
1696417925583,BGRD 200,237,359343,Appelbaum; Lawrence Gregor,9999,0,9999,0
1696417925583,BGRD 200,238,359346,Asahina; Kenta,9999,0,9999,0
1696417925583,BGRD 200,239,359349,Bode; Lars,9999,0,9999,0
1696417925583,BGRD 200,240,359352,Broderick; Lori,9998,0,9999,1
1696417925583,BGRD 200,241,359353,Broide; David Henry,9999,0,9999,0
1696417925583,BGRD 200,242,359357,Bryan; Ru,9999,0,9999,0
1696417925583,BGRD 200,243,359358,Budin; Itay,9998,0,9999,1
1696417925583,BGRD 200,244,359359,Burnett; Lindsey,9998,0,9999,1
1696417925583,BGRD 200,245,359360,Calcutt; Nigel A,9999,0,9999,0
1696417925583,BGRD 200,246,359365,Carlin; Aaron Foster,9998,0,9999,1
1696417925583,BGRD 200,247,359366,Chalasani; Sreekanth,9999,0,9999,0
1696417925583,BGRD 200,248,359371,Cheresh; David A.,9998,0,9999,1
1696417925583,BGRD 200,249,359379,Chi; Neil C.,9999,0,9999,0
1696417925583,BGRD 200,250,359385,Choy; Carolyn Anela,9998,0,9999,1
1696417925583,BGRD 200,251,359419,Christman; Karen,9998,0,9999,1
1696417925583,BGRD 200,252,359455,Corbett; Kevin Daniel,9999,0,9999,0
1696417925583,BGRD 200,253,359456,Corey-Bloom; Jody P,9999,0,9999,0
1696417925583,BGRD 200,254,359457,Debelouchina; Galia T,9998,0,9999,1
1696417925583,BGRD 200,255,359458,Desgrosellier; Jay S.,9998,0,9999,1
1696417925583,BGRD 200,256,359459,Dixon; Jesse,9998,0,9999,1
1696417925583,BGRD 200,257,359460,Dore; Kim Bohemie,9998,0,9999,1
