time,enrolled,available,waitlisted,total
2023-06-08T11:53:28,0,9999,0,9999
2023-06-08T12:05:12,0,9999,0,9999
2023-06-08T12:17:05,0,9999,0,9999
2023-06-08T12:28:48,0,9999,0,9999
2023-06-08T12:40:32,0,9999,0,9999
2023-06-08T12:52:14,0,9999,0,9999
2023-06-08T13:03:58,0,9999,0,9999
2023-06-08T13:15:49,0,9999,0,9999
2023-06-08T13:27:32,0,9999,0,9999
2023-06-08T13:39:14,0,9999,0,9999
2023-06-08T13:50:57,0,9999,0,9999
2023-06-08T14:02:40,0,9999,0,9999
2023-06-08T14:14:23,0,9999,0,9999
2023-06-08T14:26:16,0,9999,0,9999
2023-06-08T14:37:59,0,9999,0,9999
2023-06-08T14:49:41,0,9999,0,9999
2023-06-08T15:01:23,0,9999,0,9999
2023-06-08T15:13:06,0,9999,0,9999
2023-06-08T15:25:06,0,9999,0,9999
2023-06-08T15:36:49,0,9999,0,9999
2023-06-08T15:48:31,0,9999,0,9999
2023-06-08T16:00:14,0,9999,0,9999
2023-06-08T16:11:56,0,9999,0,9999
2023-06-08T16:23:38,0,9999,0,9999
2023-06-08T16:35:20,0,9999,0,9999
2023-06-08T16:47:02,1,9998,0,9999
2023-06-08T16:58:55,1,9998,0,9999
2023-06-08T17:10:39,1,9998,0,9999
2023-06-08T17:22:22,1,9998,0,9999
2023-06-08T17:34:04,1,9998,0,9999
2023-06-08T17:45:47,1,9998,0,9999
2023-06-08T17:57:29,1,9998,0,9999
2023-06-08T18:09:13,1,9998,0,9999
2023-06-08T18:21:05,1,9998,0,9999
2023-06-08T18:32:47,1,9998,0,9999
2023-06-08T18:44:29,1,9998,0,9999
2023-06-08T18:56:12,1,9998,0,9999
2023-06-08T19:07:54,1,9998,0,9999
2023-06-08T19:19:37,1,9998,0,9999
2023-06-08T19:31:19,1,9998,0,9999
2023-06-08T19:43:02,1,9998,0,9999
2023-06-08T20:02:41,1,9998,0,9999
2023-06-08T20:14:24,1,9998,0,9999
2023-06-08T20:26:06,1,9998,0,9999
2023-06-08T20:37:49,1,9998,0,9999
2023-06-08T20:49:31,1,9998,0,9999
2023-06-08T21:01:13,1,9998,0,9999
2023-06-08T21:12:55,1,9998,0,9999
2023-06-08T21:24:38,1,9998,0,9999
2023-06-08T21:36:20,1,9998,0,9999
2023-06-08T21:48:02,1,9998,0,9999
2023-06-08T21:59:45,1,9998,0,9999
2023-06-08T22:11:38,1,9998,0,9999
2023-06-08T22:23:20,1,9998,0,9999
2023-06-08T22:35:02,1,9998,0,9999
2023-06-08T22:46:44,1,9998,0,9999
2023-06-08T22:58:26,1,9998,0,9999
2023-06-08T23:10:10,1,9998,0,9999
2023-06-08T23:21:53,1,9998,0,9999
2023-06-08T23:33:36,1,9998,0,9999
2023-06-08T23:45:18,1,9998,0,9999
2023-06-08T23:57:01,1,9998,0,9999
2023-06-09T00:08:48,1,9998,0,9999
2023-06-09T00:20:49,1,9998,0,9999
2023-06-09T00:32:34,1,9998,0,9999
2023-06-09T00:44:20,1,9998,0,9999
2023-06-09T00:56:06,1,9998,0,9999
2023-06-09T01:07:52,1,9998,0,9999
2023-06-09T01:19:38,1,9998,0,9999
2023-06-09T01:31:24,1,9998,0,9999
2023-06-09T01:43:11,1,9998,0,9999
2023-06-09T01:54:58,1,9998,0,9999
2023-06-09T02:06:44,1,9998,0,9999
2023-06-09T02:18:28,1,9998,0,9999
2023-06-09T02:30:12,1,9998,0,9999
2023-06-09T02:42:15,1,9998,0,9999
2023-06-09T02:54:15,1,9998,0,9999
2023-06-09T03:06:02,1,9998,0,9999
2023-06-09T03:17:49,1,9998,0,9999
2023-06-09T03:29:34,1,9998,0,9999
2023-06-09T03:41:20,1,9998,0,9999
2023-06-09T03:53:05,1,9998,0,9999
2023-06-09T04:04:50,1,9998,0,9999
2023-06-09T04:29:09,1,9998,0,9999
2023-06-09T04:41:20,1,9998,0,9999
2023-06-09T04:53:08,1,9998,0,9999
2023-06-09T05:04:58,1,9998,0,9999
2023-06-09T05:16:44,1,9998,0,9999
2023-06-09T05:28:30,1,9998,0,9999
2023-06-09T05:40:16,1,9998,0,9999
2023-06-09T05:52:03,1,9998,0,9999
2023-06-09T06:03:48,1,9998,0,9999
2023-06-09T06:15:34,1,9998,0,9999
2023-06-09T06:27:21,1,9998,0,9999
2023-06-09T06:39:07,1,9998,0,9999
2023-06-09T06:50:52,1,9998,0,9999
2023-06-09T07:02:37,1,9998,0,9999
2023-06-09T07:14:23,1,9998,0,9999
2023-06-09T07:26:07,1,9998,0,9999
2023-06-09T07:37:55,1,9998,0,9999
2023-06-09T07:49:38,1,9998,0,9999
2023-06-09T08:01:23,1,9998,0,9999
2023-06-09T08:13:06,1,9998,0,9999
2023-06-09T08:24:49,1,9998,0,9999
2023-06-09T08:36:32,1,9998,0,9999
2023-06-09T08:48:15,1,9998,0,9999
2023-06-09T08:59:58,1,9998,0,9999
2023-06-09T09:11:51,1,9998,0,9999
2023-06-09T09:23:34,1,9998,0,9999
2023-06-09T09:35:17,1,9998,0,9999
2023-06-09T09:47:00,1,9998,0,9999
2023-06-09T09:58:45,1,9998,0,9999
2023-06-09T10:10:28,1,9998,0,9999
2023-06-09T10:22:10,1,9998,0,9999
2023-06-09T10:33:53,1,9998,0,9999
2023-06-09T10:45:35,1,9998,0,9999
2023-06-09T10:57:18,1,9998,0,9999
2023-06-09T11:09:19,1,9998,0,9999
2023-06-09T11:21:02,1,9998,0,9999
2023-06-09T11:32:44,1,9998,0,9999
2023-06-09T11:44:26,1,9998,0,9999
2023-06-09T11:56:09,1,9998,0,9999
2023-06-09T12:07:51,1,9998,0,9999
2023-06-09T12:19:35,1,9998,0,9999
2023-06-09T12:31:19,1,9998,0,9999
2023-06-09T12:43:13,1,9998,0,9999
2023-06-09T12:54:58,1,9998,0,9999
2023-06-09T13:06:41,1,9998,0,9999
2023-06-09T13:18:25,1,9998,0,9999
2023-06-09T13:30:10,1,9998,0,9999
2023-06-09T13:41:54,1,9998,0,9999
2023-06-09T13:53:38,1,9998,0,9999
2023-06-09T14:05:39,1,9998,0,9999
2023-06-09T14:17:23,1,9998,0,9999
2023-06-09T14:29:07,1,9998,0,9999
2023-06-09T14:40:51,1,9998,0,9999
2023-06-09T14:52:36,1,9998,0,9999
2023-06-09T15:04:20,1,9998,0,9999
2023-06-09T15:16:04,1,9998,0,9999
2023-06-09T15:27:48,1,9998,0,9999
2023-06-09T15:39:32,1,9998,0,9999
2023-06-09T15:51:27,1,9998,0,9999
2023-06-09T16:03:11,1,9998,0,9999
2023-06-09T16:14:56,1,9998,0,9999
2023-06-09T16:26:41,1,9998,0,9999
2023-06-09T16:38:26,1,9998,0,9999
2023-06-09T16:50:11,1,9998,0,9999
2023-06-09T17:01:56,1,9998,0,9999
2023-06-09T17:13:54,1,9998,0,9999
2023-06-09T17:25:39,1,9998,0,9999
2023-06-09T17:37:24,1,9998,0,9999
2023-06-09T17:49:09,1,9998,0,9999
2023-06-09T18:00:54,1,9998,0,9999
2023-06-09T18:12:39,1,9998,0,9999
2023-06-09T18:24:25,1,9998,0,9999
2023-06-09T18:36:09,1,9998,0,9999
2023-06-09T18:47:54,1,9998,0,9999
2023-06-09T18:59:50,1,9998,0,9999
2023-06-09T19:11:35,1,9998,0,9999
2023-06-09T19:23:20,1,9998,0,9999
2023-06-09T19:35:06,1,9998,0,9999
2023-06-09T19:46:51,1,9998,0,9999
2023-06-09T19:58:36,1,9998,0,9999
2023-06-09T20:10:21,1,9998,0,9999
2023-06-09T20:22:07,1,9998,0,9999
2023-06-09T20:34:11,1,9998,0,9999
2023-06-09T20:45:56,1,9998,0,9999
2023-06-09T20:57:41,1,9998,0,9999
2023-06-09T21:09:26,1,9998,0,9999
2023-06-09T21:21:11,1,9998,0,9999
2023-06-09T21:32:56,1,9998,0,9999
2023-06-09T21:44:41,1,9998,0,9999
2023-06-09T21:56:27,1,9998,0,9999
2023-06-09T22:08:12,1,9998,0,9999
2023-06-09T22:19:58,1,9998,0,9999
2023-06-09T22:31:43,1,9998,0,9999
2023-06-09T22:43:28,1,9998,0,9999
2023-06-09T22:55:24,1,9998,0,9999
2023-06-09T23:07:10,1,9998,0,9999
2023-06-09T23:18:56,1,9998,0,9999
2023-06-09T23:30:42,1,9998,0,9999
2023-06-09T23:42:28,1,9998,0,9999
2023-06-09T23:54:14,1,9998,0,9999
2023-06-10T00:06:01,1,9998,0,9999
2023-06-10T00:17:51,1,9998,0,9999
2023-06-10T00:29:40,1,9998,0,9999
2023-06-10T00:41:29,1,9998,0,9999
2023-06-10T00:53:18,1,9998,0,9999
2023-06-10T01:05:27,1,9998,0,9999
2023-06-10T01:17:16,1,9998,0,9999
2023-06-10T01:29:05,1,9998,0,9999
2023-06-10T01:40:55,1,9998,0,9999
2023-06-10T01:52:45,1,9998,0,9999
2023-06-10T02:04:35,1,9998,0,9999
2023-06-10T02:16:23,1,9998,0,9999
2023-06-10T02:28:10,1,9998,0,9999
2023-06-10T02:39:57,1,9998,0,9999
2023-06-10T02:51:42,1,9998,0,9999
2023-06-10T03:03:28,1,9998,0,9999
2023-06-10T03:15:15,1,9998,0,9999
2023-06-10T03:27:02,1,9998,0,9999
2023-06-10T03:38:49,1,9998,0,9999
2023-06-10T03:50:37,1,9998,0,9999
2023-06-10T04:02:25,1,9998,0,9999
2023-06-10T04:14:56,1,9998,0,9999
2023-06-10T04:32:45,1,9998,0,9999
2023-06-10T04:45:50,1,9998,0,9999
2023-06-10T04:58:00,1,9998,0,9999
2023-06-10T05:09:50,1,9998,0,9999
2023-06-10T05:21:38,1,9998,0,9999
2023-06-10T05:33:27,1,9998,0,9999
2023-06-10T05:45:15,1,9998,0,9999
2023-06-10T05:57:04,1,9998,0,9999
2023-06-10T06:08:52,1,9998,0,9999
2023-06-10T06:20:40,1,9998,0,9999
2023-06-10T06:32:28,1,9998,0,9999
2023-06-10T06:44:16,1,9998,0,9999
2023-06-10T06:56:05,1,9998,0,9999
2023-06-10T07:07:55,1,9998,0,9999
2023-06-10T07:19:43,1,9998,0,9999
2023-06-10T07:31:31,1,9998,0,9999
2023-06-10T07:43:21,1,9998,0,9999
2023-06-10T07:55:08,1,9998,0,9999
2023-06-10T08:06:56,1,9998,0,9999
2023-06-10T08:18:52,1,9998,0,9999
2023-06-10T08:30:40,1,9998,0,9999
2023-06-10T08:42:29,1,9998,0,9999
2023-06-10T08:54:18,1,9998,0,9999
2023-06-10T09:06:06,1,9998,0,9999
2023-06-10T09:17:53,1,9998,0,9999
2023-06-10T09:29:41,1,9998,0,9999
2023-06-10T09:41:29,1,9998,0,9999
2023-06-10T09:53:16,1,9998,0,9999
2023-06-10T10:05:03,1,9998,0,9999
2023-06-10T10:16:49,1,9998,0,9999
2023-06-10T10:28:36,1,9998,0,9999
2023-06-10T10:40:22,1,9998,0,9999
2023-06-10T10:52:08,1,9998,0,9999
2023-06-10T11:04:06,1,9998,0,9999
2023-06-10T11:15:51,1,9998,0,9999
2023-06-10T11:27:36,1,9998,0,9999
2023-06-10T11:39:21,1,9998,0,9999
2023-06-10T11:51:06,1,9998,0,9999
2023-06-10T12:02:50,1,9998,0,9999
2023-06-10T12:14:35,1,9998,0,9999
2023-06-10T12:26:20,1,9998,0,9999
2023-06-10T12:38:05,1,9998,0,9999
2023-06-10T12:49:50,1,9998,0,9999
2023-06-10T13:01:35,1,9998,0,9999
2023-06-10T13:13:20,1,9998,0,9999
2023-06-10T13:25:05,1,9998,0,9999
2023-06-10T13:36:59,1,9998,0,9999
2023-06-10T13:48:44,1,9998,0,9999
2023-06-10T14:00:29,1,9998,0,9999
2023-06-10T14:12:14,1,9998,0,9999
2023-06-10T14:23:59,1,9998,0,9999
2023-06-10T14:35:44,1,9998,0,9999
2023-06-10T14:47:29,1,9998,0,9999
2023-06-10T14:59:14,1,9998,0,9999
2023-06-10T15:10:58,1,9998,0,9999
2023-06-10T15:22:43,1,9998,0,9999
2023-06-10T15:34:28,1,9998,0,9999
2023-06-10T15:46:13,1,9998,0,9999
2023-06-10T15:58:07,1,9998,0,9999
2023-06-10T16:09:52,1,9998,0,9999
2023-06-10T16:21:37,1,9998,0,9999
2023-06-10T16:33:22,1,9998,0,9999
2023-06-10T16:45:06,1,9998,0,9999
2023-06-10T16:56:51,1,9998,0,9999
2023-06-10T17:08:37,1,9998,0,9999
2023-06-10T17:20:23,1,9998,0,9999
2023-06-10T17:32:08,1,9998,0,9999
2023-06-10T17:43:53,1,9998,0,9999
2023-06-10T17:55:38,1,9998,0,9999
2023-06-10T18:07:33,1,9998,0,9999
2023-06-10T18:19:18,1,9998,0,9999
2023-06-10T18:31:03,1,9998,0,9999
2023-06-10T18:42:48,1,9998,0,9999
2023-06-10T18:54:33,1,9998,0,9999
2023-06-10T19:06:18,1,9998,0,9999
2023-06-10T19:18:04,1,9998,0,9999
2023-06-10T19:29:49,1,9998,0,9999
2023-06-10T19:41:34,1,9998,0,9999
2023-06-10T19:53:19,1,9998,0,9999
2023-06-10T20:05:04,1,9998,0,9999
2023-06-10T20:16:49,1,9998,0,9999
2023-06-10T20:28:34,1,9998,0,9999
2023-06-10T20:40:19,1,9998,0,9999
2023-06-10T20:52:13,1,9998,0,9999
2023-06-10T21:03:59,1,9998,0,9999
2023-06-10T21:15:44,1,9998,0,9999
2023-06-10T21:27:29,1,9998,0,9999
2023-06-10T21:39:14,1,9998,0,9999
2023-06-10T21:50:59,1,9998,0,9999
2023-06-10T22:02:44,1,9998,0,9999
2023-06-10T22:14:29,1,9998,0,9999
2023-06-10T22:26:14,1,9998,0,9999
2023-06-10T22:37:59,1,9998,0,9999
2023-06-10T22:49:43,1,9998,0,9999
2023-06-10T23:01:28,1,9998,0,9999
2023-06-10T23:13:14,1,9998,0,9999
2023-06-10T23:25:09,1,9998,0,9999
2023-06-10T23:36:54,1,9998,0,9999
2023-06-10T23:48:39,1,9998,0,9999
2023-06-11T00:00:25,1,9998,0,9999
2023-06-11T00:12:13,1,9998,0,9999
2023-06-11T00:24:09,1,9998,0,9999
2023-06-11T00:35:57,1,9998,0,9999
2023-06-11T00:47:46,1,9998,0,9999
2023-06-11T00:59:35,1,9998,0,9999
2023-06-11T01:11:21,1,9998,0,9999
2023-06-11T01:23:08,1,9998,0,9999
2023-06-11T01:34:57,1,9998,0,9999
2023-06-11T01:46:45,1,9998,0,9999
2023-06-11T01:58:34,1,9998,0,9999
2023-06-11T02:10:22,1,9998,0,9999
2023-06-11T02:22:11,1,9998,0,9999
2023-06-11T02:33:59,1,9998,0,9999
2023-06-11T02:45:47,1,9998,0,9999
2023-06-11T02:57:34,1,9998,0,9999
2023-06-11T03:09:22,1,9998,0,9999
2023-06-11T03:21:10,1,9998,0,9999
2023-06-11T03:33:09,1,9998,0,9999
2023-06-11T03:44:57,1,9998,0,9999
2023-06-11T03:56:45,1,9998,0,9999
2023-06-11T04:08:33,1,9998,0,9999
2023-06-11T04:34:41,1,9998,0,9999
2023-06-11T04:47:35,1,9998,0,9999
2023-06-11T04:59:54,1,9998,0,9999
2023-06-11T05:11:44,1,9998,0,9999
2023-06-11T05:23:32,1,9998,0,9999
2023-06-11T05:35:19,1,9998,0,9999
2023-06-11T05:47:09,1,9998,0,9999
2023-06-11T05:58:56,1,9998,0,9999
2023-06-11T06:10:44,1,9998,0,9999
2023-06-11T06:22:32,1,9998,0,9999
2023-06-11T06:34:22,1,9998,0,9999
2023-06-11T06:46:10,1,9998,0,9999
2023-06-11T06:57:57,1,9998,0,9999
2023-06-11T07:09:44,1,9998,0,9999
2023-06-11T07:21:30,1,9998,0,9999
2023-06-11T07:33:15,1,9998,0,9999
2023-06-11T07:45:00,1,9998,0,9999
2023-06-11T07:56:45,1,9998,0,9999
2023-06-11T08:08:32,1,9998,0,9999
2023-06-11T08:20:21,1,9998,0,9999
2023-06-11T08:32:07,1,9998,0,9999
2023-06-11T08:43:52,1,9998,0,9999
2023-06-11T08:55:37,1,9998,0,9999
2023-06-11T09:07:22,1,9998,0,9999
2023-06-11T09:19:08,1,9998,0,9999
2023-06-11T09:30:53,1,9998,0,9999
2023-06-11T09:42:46,1,9998,0,9999
2023-06-11T09:54:30,1,9998,0,9999
2023-06-11T10:06:16,1,9998,0,9999
2023-06-11T10:18:01,1,9998,0,9999
2023-06-11T10:29:46,1,9998,0,9999
2023-06-11T10:41:31,1,9998,0,9999
2023-06-11T10:53:16,1,9998,0,9999
2023-06-11T11:05:02,1,9998,0,9999
2023-06-11T11:16:48,1,9998,0,9999
2023-06-11T11:28:34,1,9998,0,9999
2023-06-11T11:40:21,1,9998,0,9999
2023-06-11T11:52:07,1,9998,0,9999
2023-06-11T12:03:53,1,9998,0,9999
2023-06-11T12:15:40,1,9998,0,9999
