time,enrolled,available,waitlisted,total
2023-05-25T01:14:20,0,48,0,48
2023-05-25T01:25:56,0,48,0,48
2023-05-25T01:37:32,0,48,0,48
2023-05-25T01:49:16,0,48,0,48
2023-05-25T02:00:51,0,48,0,48
2023-05-25T02:12:27,0,48,0,48
2023-05-25T02:24:04,0,48,0,48
2023-05-25T02:35:38,0,48,0,48
2023-05-25T02:47:11,0,48,0,48
2023-05-25T02:58:44,0,48,0,48
2023-05-25T03:10:19,0,48,0,48
2023-05-25T03:21:59,0,48,0,48
2023-05-25T03:33:56,0,48,0,48
2023-05-25T03:45:32,0,48,0,48
2023-05-25T03:57:08,0,48,0,48
2023-05-25T04:16:30,0,48,0,48
2023-05-25T04:28:32,0,48,0,48
2023-05-25T04:40:08,0,48,0,48
2023-05-25T04:51:44,0,48,0,48
2023-05-25T05:03:20,0,48,0,48
2023-05-25T05:14:57,0,48,0,48
2023-05-25T05:26:33,0,48,0,48
2023-05-25T05:38:10,0,48,0,48
2023-05-25T05:49:46,0,48,0,48
2023-05-25T06:01:23,0,48,0,48
2023-05-25T06:12:58,0,48,0,48
2023-05-25T06:24:33,0,48,0,48
2023-05-25T06:36:08,0,48,0,48
2023-05-25T06:47:43,0,48,0,48
2023-05-25T06:59:18,0,48,0,48
2023-05-25T07:10:54,0,48,0,48
2023-05-25T07:22:29,0,48,0,48
2023-05-25T07:34:02,0,48,0,48
2023-05-25T07:45:39,0,48,0,48
2023-05-25T07:57:15,0,48,0,48
2023-05-25T08:08:49,0,48,0,48
2023-05-25T08:20:24,0,48,0,48
2023-05-25T08:32:08,0,48,0,48
2023-05-25T08:43:41,0,48,0,48
2023-05-25T08:55:12,0,48,0,48
2023-05-25T09:06:47,0,48,0,48
2023-05-25T09:18:19,0,48,0,48
2023-05-25T09:29:52,0,48,0,48
2023-05-25T09:41:24,0,48,0,48
2023-05-25T09:52:57,0,48,0,48
2023-05-25T10:04:31,0,48,0,48
